时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2015-10-01 00:00:00,1228.798583984372,3689.7011108398415,44.598148345947244,40.7675914764404,6.580554962158182,5550.401428222654,5786.003417968747,24.115501880645734,890.964157104488,236.00000381469698,0.0,0.0
2015-10-01 01:00:00,1227.818695068356,3685.9136352539035,43.33194446563718,39.32777738571165,4.501389026641834,5481.918151855466,5564.981567382811,24.13760805130002,917.325653076168,234.621528625488,0.0,0.0
2015-10-01 02:00:00,1222.9992370605432,3718.152099609372,45.506482124328585,41.91388750076292,8.752778172492956,5509.552978515624,5470.101440429686,24.13392305374141,908.8902740478491,234.11111068725566,0.0,0.0
2015-10-01 03:00:00,1212.886856079098,3743.2539672851535,48.033795833587625,44.315276622772174,5.416667878627769,5534.403747558592,5374.4407348632785,24.14081096649167,918.4113922119101,235.63889312744112,0.0,0.0
2015-10-01 04:00:00,1213.227691650388,3734.940734863278,44.96620559692381,40.96666622161863,9.054167985916111,5529.691894531248,5704.093261718747,24.139049053192114,916.7827758789031,234.92361068725558,0.0,0.0
2015-10-01 05:00:00,1208.3849792480428,3672.747070312498,43.06527709960934,39.36435461044308,6.77083301544188,5419.403076171873,5527.274719238281,24.15266561508176,911.5932159423801,234.20486068725555,0.0,0.0
2015-10-01 06:00:00,1207.8944396972631,3613.628356933591,48.00324010848996,43.85092782974241,11.637500882148732,5558.651000976559,5345.740173339842,24.143696308135947,929.8192749023411,187.69097042083717,0.0,0.0
2015-10-01 07:00:00,1202.821975708005,3739.037048339841,46.035184860229464,42.04676151275632,5.795832931995375,5491.2512817382785,5395.515686035154,24.143853187561007,924.546203613278,208.02778244018515,0.0,0.0
2015-10-01 08:00:00,1202.304550170895,3753.251464843747,46.876390457153306,43.09768724441525,7.58194398880001,5489.308959960935,5558.552795410154,24.14545631408688,929.291549682614,228.15278625488247,0.0,0.0
2015-10-01 09:00:00,1209.187103271482,3733.923095703123,46.433797359466524,42.35046482086178,7.218057036399813,5465.76409912109,5446.547241210936,24.15298652648923,902.201187133787,237.36458969116188,0.0,0.0
2015-10-01 10:00:00,1203.760925292966,3693.332458496092,49.395833492279,45.344445228576554,17.12777924537657,5548.306335449216,5855.96478271484,24.142574310302702,933.1979522705049,239.26734924316378,0.0,0.0
2015-10-01 11:00:00,1202.482162475583,3747.9736938476526,47.14907360076902,43.44305467605588,8.905556082725491,5664.25958251953,5426.509277343747,24.136324882507292,933.7484283447229,237.6458320617673,0.0,0.0
2015-10-01 12:00:00,1195.644287109374,3728.964782714842,49.15648078918453,44.92592763900754,19.55138933658597,5643.701416015623,5250.923217773435,24.1435351371765,957.384170532224,238.3229179382322,0.0,0.0
2015-10-01 13:00:00,1193.862869262692,3727.499694824218,48.940739631652804,45.358333110809305,9.319443941116301,5643.466918945311,5522.384826660153,24.136647224426248,964.42248535156,239.36111068725552,0.0,0.0
2015-10-01 14:00:00,1193.86340332031,3722.078186035154,47.098148822784395,43.47546291351317,28.227778434753347,5635.006408691405,5663.830261230466,24.15618896484372,953.5499114990209,238.7812538146969,0.0,0.0
2015-10-01 15:00:00,1187.6925201415982,3697.2464599609348,50.52592611312865,46.893519401550265,13.718056082725491,5611.419433593748,5549.61846923828,24.15731143951413,956.765365600583,238.73610687255828,0.0,0.0
2015-10-01 16:00:00,1185.668121337887,3672.425537109373,47.74120426177976,43.64537048339841,7.297223031520812,5564.619140624998,5510.596130371091,24.15891361236569,929.5307617187461,240.36110687255828,0.0,0.0
2015-10-01 17:00:00,1191.7696228027319,3702.9356079101553,50.56203794479367,46.475465297698946,8.26111221313474,5610.239746093746,5566.505737304686,24.153306007385233,929.675003051755,240.79513549804668,0.0,0.0
2015-10-01 18:00:00,1192.505187988278,3677.50402832031,49.397222518920884,45.60509252548216,15.91388940811154,5545.711486816405,5811.124999999999,24.148500442504847,933.680099487301,241.5347213745114,0.0,0.0
2015-10-01 19:00:00,1194.256423950193,3652.183410644529,50.29259204864501,46.949075222015345,6.490277945995309,5529.512329101561,5719.068237304686,24.14433765411375,935.7073364257778,242.9479179382321,0.0,0.0
2015-10-01 20:00:00,1189.514709472653,3577.500976562498,49.695371150970445,47.42731380462645,25.09027677774422,5447.563903808592,5372.1990356445285,24.125272750854467,937.506744384762,242.9861106872557,0.0,0.0
2015-10-01 21:00:00,1188.2646942138651,3602.6745605468727,45.459258556365945,43.10972213745113,7.8250001072883295,5529.5938110351535,5536.881713867185,24.156828880310027,956.993179321285,222.3298606872556,0.0,0.0
2015-10-01 22:00:00,1183.69917297363,3668.813476562499,47.50416612625119,44.924075126647914,6.604165911674482,5600.902343749999,5703.11749267578,24.145136356353742,940.669082641599,243.3749961853025,0.0,0.0
2015-10-01 23:00:00,1187.393737792966,3628.837158203123,46.477779388427706,42.91064739227292,8.90555596351621,5532.575561523435,5703.399291992186,24.132482528686502,944.860183715818,242.46180343627896,0.0,0.0
2015-10-02 00:00:00,1197.926712036131,3706.902404785153,46.103238582611056,42.22777700424193,7.55277788639066,5674.242858886716,5548.300720214842,24.13632631301878,925.1536102294899,243.21180725097628,0.0,0.0
2015-10-02 01:00:00,1199.8987731933569,3748.412353515623,46.88750076293941,42.67314910888669,5.494444966316191,5681.129333496092,5745.77795410156,24.15138339996334,914.637878417965,244.3437538146971,0.0,0.0
2015-10-02 02:00:00,1191.690429687497,3730.170166015622,45.35046386718747,41.36990880966183,12.843057096004467,5696.713867187496,5454.5366821289035,24.151224136352504,912.496765136715,244.0451354980466,0.0,0.0
2015-10-02 03:00:00,1179.596252441403,3764.091247558591,45.535647869110086,42.379167556762674,7.620833098888366,5735.203369140623,5721.528320312498,24.154908180236788,932.4728698730439,245.5242996215819,0.0,0.0
2015-10-02 04:00:00,1181.036544799803,3743.11096191406,45.805092334747286,42.19027805328366,13.902780175209012,5680.725646972653,5408.722045898436,24.15090274810788,933.7901763915991,239.3298606872557,0.0,0.0
2015-10-02 05:00:00,1181.227081298825,3726.8987426757776,44.22268581390378,39.75601768493649,7.83472204208371,5663.762084960935,5639.017395019529,24.146578311920138,920.6663818359339,228.7048568725583,0.0,0.0
2015-10-02 06:00:00,1185.709640502927,3750.155212402342,47.510184288024874,43.226389408111544,11.73194593191145,5708.225891113279,5695.558959960937,24.14609670639035,917.029541015621,229.8159751892087,0.0,0.0
2015-10-02 07:00:00,1190.315261840817,3774.714050292966,44.94907426834104,41.160184860229464,3.7791670262813537,5802.510559082029,5581.31195068359,24.14850139617916,917.154815673825,230.5138854980466,0.0,0.0
2015-10-02 08:00:00,1195.792968749997,3742.326843261716,49.57777643203733,46.252313613891566,5.318055987358081,5670.718078613279,5742.447509765623,24.158910751342752,937.12333679199,227.93749999999986,0.0,0.0
2015-10-02 09:00:00,1199.40928649902,3737.6599731445276,46.178240299224825,42.230092048645005,5.795834004878976,5669.976013183592,5819.954956054686,24.16852378845213,946.545730590817,227.03124999999972,0.0,0.0
2015-10-02 10:00:00,1189.108993530271,3747.96270751953,46.58657550811765,43.809721946716294,12.072222054004646,5675.088623046873,5528.433349609373,24.14481592178343,940.369171142575,226.6701393127438,0.0,0.0
2015-10-02 11:00:00,1183.277770996091,3753.9635009765616,46.72731351852413,43.63240909576414,5.720832943916308,5695.062805175779,5591.097534179684,24.144334316253634,943.4859466552709,225.02083969116185,0.0,0.0
2015-10-02 12:00:00,1181.9873199462872,3673.6895751953098,47.09861135482785,46.02962923049924,17.64999914169309,5531.203369140623,5819.921874999998,24.13280153274533,945.224639892575,225.07291412353499,0.0,0.0
2015-10-02 13:00:00,1180.289382934566,3709.532653808591,50.23333311080931,46.89351987838742,8.01805686950681,5638.82922363281,5560.5884399414035,24.143854141235316,941.0107574462861,224.32638549804662,0.0,0.0
2015-10-02 14:00:00,1185.519424438473,3689.365417480467,49.561573982238755,46.056021213531466,20.4791688919067,5594.025634765623,5335.12054443359,24.13520383834836,937.461196899412,222.9062499999997,0.0,0.0
2015-10-02 15:00:00,1182.7480316162078,3648.947265624997,47.287035465240464,48.63101768493649,8.42500114440916,5537.347351074215,5621.647583007811,24.146738052368143,937.6927795410129,222.70833206176738,0.0,0.0
2015-10-02 16:00:00,1190.029815673826,3695.950317382811,42.41157436370846,42.15323877334591,9.11249995231627,5714.134094238278,5528.167480468747,24.144175052642794,936.9600982665991,223.9027824401853,0.0,0.0
