,时间,值
1519,2016-02-05 07:00:00,0.0
1520,2016-02-05 08:00:00,0.0
1521,2016-02-05 09:00:00,0.0
1522,2016-02-05 10:00:00,0.0
1523,2016-02-05 11:00:00,0.0
1524,2016-02-05 12:00:00,0.0
1525,2016-02-05 13:00:00,0.0
1526,2016-02-05 14:00:00,0.0
1527,2016-02-05 15:00:00,0.0
1528,2016-02-05 16:00:00,0.0
1529,2016-02-05 17:00:00,0.0
1530,2016-02-05 18:00:00,0.0
1531,2016-02-05 19:00:00,0.0
1532,2016-02-05 20:00:00,0.0
1533,2016-02-05 21:00:00,0.0
1534,2016-02-05 22:00:00,0.0
1535,2016-02-05 23:00:00,0.0
1536,2016-02-06 00:00:00,0.0
1537,2016-02-06 01:00:00,0.0
1538,2016-02-06 02:00:00,0.0
1539,2016-02-06 03:00:00,0.0
1540,2016-02-06 04:00:00,0.0
1541,2016-02-06 05:00:00,0.0
1542,2016-02-06 06:00:00,0.0
1543,2016-02-06 07:00:00,0.0
1544,2016-02-06 08:00:00,0.0
1545,2016-02-06 09:00:00,0.0
1546,2016-02-06 10:00:00,0.0
1547,2016-02-06 11:00:00,0.0
1548,2016-02-06 12:00:00,0.0
1549,2016-02-06 13:00:00,0.0
1550,2016-02-06 14:00:00,0.0
1551,2016-02-06 15:00:00,0.0
1552,2016-02-06 16:00:00,0.0
1553,2016-02-06 17:00:00,0.0
1554,2016-02-06 18:00:00,0.0
1555,2016-02-06 19:00:00,0.0
1556,2016-02-06 20:00:00,0.0
1557,2016-02-06 21:00:00,0.0
1558,2016-02-06 22:00:00,0.0
1559,2016-02-06 23:00:00,0.0
1560,2016-02-07 00:00:00,0.0
1561,2016-02-07 01:00:00,0.0
1562,2016-02-07 02:00:00,0.0
1563,2016-02-07 03:00:00,0.0
1564,2016-02-07 04:00:00,0.0
1565,2016-02-07 05:00:00,0.0
1566,2016-02-07 06:00:00,0.0
1567,2016-02-07 07:00:00,0.0
1568,2016-02-07 08:00:00,0.0
1569,2016-02-07 09:00:00,0.0
1570,2016-02-07 10:00:00,0.0
1571,2016-02-07 11:00:00,0.0
1572,2016-02-07 12:00:00,0.0
1573,2016-02-07 13:00:00,0.0
1574,2016-02-07 14:00:00,0.0
1575,2016-02-07 15:00:00,0.0
1576,2016-02-07 16:00:00,0.0
1577,2016-02-07 17:00:00,0.0
1578,2016-02-07 18:00:00,0.0
1579,2016-02-07 19:00:00,0.0
1580,2016-02-07 20:00:00,0.0
1581,2016-02-07 21:00:00,0.0
1582,2016-02-07 22:00:00,0.0
1583,2016-02-07 23:00:00,0.0
1584,2016-02-08 00:00:00,0.0
1585,2016-02-08 01:00:00,0.0
1586,2016-02-08 02:00:00,0.0
1587,2016-02-08 03:00:00,0.0
1588,2016-02-08 04:00:00,0.0
1589,2016-02-08 05:00:00,0.0
1590,2016-02-08 06:00:00,0.0
1591,2016-02-08 07:00:00,0.0
1592,2016-02-08 08:00:00,0.0
1593,2016-02-08 09:00:00,0.0
1594,2016-02-08 10:00:00,0.0
1595,2016-02-08 11:00:00,0.0
1596,2016-02-08 12:00:00,0.0
1597,2016-02-08 13:00:00,0.0
1598,2016-02-08 14:00:00,0.0
1599,2016-02-08 15:00:00,0.0
1600,2016-02-08 16:00:00,0.0
1601,2016-02-08 17:00:00,0.0
1602,2016-02-08 18:00:00,0.0
1603,2016-02-08 19:00:00,0.0
1604,2016-02-08 20:00:00,0.0
1605,2016-02-08 21:00:00,0.0
1606,2016-02-08 22:00:00,0.0
1607,2016-02-08 23:00:00,0.0
1608,2016-02-09 00:00:00,0.0
1609,2016-02-09 01:00:00,0.0
1610,2016-02-09 02:00:00,0.0
1611,2016-02-09 03:00:00,0.0
1612,2016-02-09 04:00:00,0.0
1613,2016-02-09 05:00:00,0.0
1614,2016-02-09 06:00:00,0.0
1615,2016-02-09 07:00:00,0.0
1616,2016-02-09 08:00:00,0.0
1617,2016-02-09 09:00:00,0.0
1618,2016-02-09 10:00:00,0.0
1619,2016-02-09 11:00:00,0.0
1620,2016-02-09 12:00:00,0.0
1621,2016-02-09 13:00:00,0.0
1622,2016-02-09 14:00:00,0.0
1623,2016-02-09 15:00:00,0.0
1624,2016-02-09 16:00:00,0.0
1625,2016-02-09 17:00:00,0.0
1626,2016-02-09 18:00:00,0.0
1627,2016-02-09 19:00:00,0.0
1628,2016-02-09 20:00:00,0.0
1629,2016-02-09 21:00:00,0.0
1630,2016-02-09 22:00:00,0.0
1631,2016-02-09 23:00:00,0.0
1632,2016-02-10 00:00:00,0.0
1633,2016-02-10 01:00:00,0.0
1634,2016-02-10 02:00:00,0.0
1635,2016-02-10 03:00:00,0.0
1636,2016-02-10 04:00:00,0.0
1637,2016-02-10 05:00:00,0.0
1638,2016-02-10 06:00:00,0.0
1639,2016-02-10 07:00:00,0.0
1640,2016-02-10 08:00:00,0.0
1641,2016-02-10 09:00:00,0.0
1642,2016-02-10 10:00:00,0.0
1643,2016-02-10 11:00:00,0.0
1644,2016-02-10 12:00:00,0.0
1645,2016-02-10 13:00:00,0.0
1646,2016-02-10 14:00:00,0.0
1647,2016-02-10 15:00:00,0.0
1648,2016-02-10 16:00:00,0.0
1649,2016-02-10 17:00:00,0.0
1650,2016-02-10 18:00:00,0.0
1651,2016-02-10 19:00:00,0.0
1652,2016-02-10 20:00:00,0.0
1653,2016-02-10 21:00:00,0.0
1654,2016-02-10 22:00:00,0.0
1655,2016-02-10 23:00:00,0.0
1656,2016-02-11 00:00:00,0.0
1657,2016-02-11 01:00:00,0.0
1658,2016-02-11 02:00:00,0.0
1659,2016-02-11 03:00:00,0.0137329861276818
1660,2016-02-11 04:00:00,0.0147252884662137
1661,2016-02-11 05:00:00,0.019832079263112
1662,2016-02-11 06:00:00,0.0187469162502098
1663,2016-02-11 07:00:00,0.0199561476822329
1664,2016-02-11 08:00:00,0.0195023488254526
1665,2016-02-11 09:00:00,0.0172218323651439
1666,2016-02-11 10:00:00,0.0182791180810545
1667,2016-02-11 11:00:00,0.0145027853536431
1668,2016-02-11 12:00:00,0.0211021104465
1669,2016-02-11 13:00:00,0.0193050043652882
1670,2016-02-11 14:00:00,0.0228644673823372
1671,2016-02-11 15:00:00,0.0130629872594605
1672,2016-02-11 16:00:00,0.0175251972356869
1673,2016-02-11 17:00:00,0.0184261587480141
1674,2016-02-11 18:00:00,0.0403135629449156
1675,2016-02-11 19:00:00,0.0222457374176423
1676,2016-02-11 20:00:00,0.049916812041088
1677,2016-02-11 21:00:00,0.0221214835593043
1678,2016-02-11 22:00:00,0.034806874156425006
1679,2016-02-11 23:00:00,0.0175934039751849
1680,2016-02-12 00:00:00,0.0157154520372331
1681,2016-02-12 01:00:00,0.0191494412078254
1682,2016-02-12 02:00:00,0.0457495461004618
1683,2016-02-12 03:00:00,0.0176135368602218
1684,2016-02-12 04:00:00,0.0239012948209616
1685,2016-02-12 05:00:00,0.0137162366147944
1686,2016-02-12 06:00:00,0.0178209852964006
1687,2016-02-12 07:00:00,0.00800381474898431
1688,2016-02-12 08:00:00,0.0134450285617207
1689,2016-02-12 09:00:00,0.0131967887980756
1690,2016-02-12 10:00:00,0.0243342919614099
1691,2016-02-12 11:00:00,0.021439663581973998
1692,2016-02-12 12:00:00,0.0383290647172869
1693,2016-02-12 13:00:00,0.0125394530909557
1694,2016-02-12 14:00:00,0.0286023448905523
1695,2016-02-12 15:00:00,0.0155841151411085
1696,2016-02-12 16:00:00,0.0150726636375433
1697,2016-02-12 17:00:00,0.0152223593348972
1698,2016-02-12 18:00:00,0.0188999709364429
1699,2016-02-12 19:00:00,0.0155830664316913
1700,2016-02-12 20:00:00,0.0181949815776189
1701,2016-02-12 21:00:00,0.0165393352002213
1702,2016-02-12 22:00:00,0.025611573516847
1703,2016-02-12 23:00:00,0.0215469584043742
1704,2016-02-13 00:00:00,0.0175416938075534
1705,2016-02-13 01:00:00,0.0209430279525124
1706,2016-02-13 02:00:00,0.0479703822749887
1707,2016-02-13 03:00:00,0.0179077118244146
1708,2016-02-13 04:00:00,0.0271293211536952
1709,2016-02-13 05:00:00,0.0191241945729362
1710,2016-02-13 06:00:00,0.0383487445635239
1711,2016-02-13 07:00:00,0.0214483397966637
1712,2016-02-13 08:00:00,0.0189370087037318
1713,2016-02-13 09:00:00,0.0218546946070077
1714,2016-02-13 10:00:00,0.074264597689735
1715,2016-02-13 11:00:00,0.0216142388137436
1716,2016-02-13 12:00:00,0.0485351772246206
1717,2016-02-13 13:00:00,0.0215225678446426
1718,2016-02-13 14:00:00,0.0335916367815582
1719,2016-02-13 15:00:00,0.0195905461275611
1720,2016-02-13 16:00:00,0.0208481600123384
1721,2016-02-13 17:00:00,0.015611688640031998
1722,2016-02-13 18:00:00,0.0144504905417182
1723,2016-02-13 19:00:00,0.0135559065208728
1724,2016-02-13 20:00:00,0.0171458063517107
1725,2016-02-13 21:00:00,0.011874506877329999
1726,2016-02-13 22:00:00,0.0437028267367695
1727,2016-02-13 23:00:00,0.0161854299674164
1728,2016-02-14 00:00:00,0.0208324262341715
1729,2016-02-14 01:00:00,0.0216433980174524
1730,2016-02-14 02:00:00,0.0527638604143823
1731,2016-02-14 03:00:00,0.0200111880723714
1732,2016-02-14 04:00:00,0.0638027218984269
1733,2016-02-14 05:00:00,0.0146420333086789
1734,2016-02-14 06:00:00,0.0105120049010127
1735,2016-02-14 07:00:00,0.0131132068404131
1736,2016-02-14 08:00:00,0.0133608237741043
1737,2016-02-14 09:00:00,0.0097714937233407
1738,2016-02-14 10:00:00,0.0121636322685048
1739,2016-02-14 11:00:00,0.0172799758587374
1740,2016-02-14 12:00:00,0.0563773386505258
1741,2016-02-14 13:00:00,0.0213441053209486
1742,2016-02-14 14:00:00,0.0470373395259457
1743,2016-02-14 15:00:00,0.0176723026309448
1744,2016-02-14 16:00:00,0.0188608628524421
1745,2016-02-14 17:00:00,0.0158486001485422
1746,2016-02-14 18:00:00,0.032006186818777003
1747,2016-02-14 19:00:00,0.0147361640999302
1748,2016-02-14 20:00:00,0.0434125539005884
1749,2016-02-14 21:00:00,0.0115171930086536
1750,2016-02-14 22:00:00,0.0218397294365655
1751,2016-02-14 23:00:00,0.0143036020400122
1752,2016-02-15 00:00:00,0.0154557328735891
1753,2016-02-15 01:00:00,0.0187768697358124
1754,2016-02-15 02:00:00,0.0484995620714993
1755,2016-02-15 03:00:00,0.0189315145859875
1756,2016-02-15 04:00:00,0.0536860888855336
1757,2016-02-15 05:00:00,0.0207920768120741
1758,2016-02-15 06:00:00,0.0155077299516897
1759,2016-02-15 07:00:00,0.0145815800336904
1760,2016-02-15 08:00:00,0.0277320351560491
1761,2016-02-15 09:00:00,0.0196609597407984
1762,2016-02-15 10:00:00,0.0198262731455939
1763,2016-02-15 11:00:00,0.0196830460905085
1764,2016-02-15 12:00:00,0.0314212180675811
1765,2016-02-15 13:00:00,0.0277279119267349
1766,2016-02-15 14:00:00,0.23281150584947602
1767,2016-02-15 15:00:00,0.0240389402734178
1768,2016-02-15 16:00:00,0.0286966333085738
1769,2016-02-15 17:00:00,0.0240319130005235
1770,2016-02-15 18:00:00,0.030529466110536
1771,2016-02-15 19:00:00,0.0229764418897312
1772,2016-02-15 20:00:00,0.0231136733716797
1773,2016-02-15 21:00:00,0.0233666506937644
1774,2016-02-15 22:00:00,0.0252479366296856
1775,2016-02-15 23:00:00,0.0194597749613665
1776,2016-02-16 00:00:00,0.0201298836058645
1777,2016-02-16 01:00:00,0.03330552332188
1778,2016-02-16 02:00:00,0.0241876058278068
1779,2016-02-16 03:00:00,0.0161075433872319
1780,2016-02-16 04:00:00,0.0480645381306248
1781,2016-02-16 05:00:00,0.0160167293723594
1782,2016-02-16 06:00:00,0.0321922171399827
1783,2016-02-16 07:00:00,0.0133681114701583
1784,2016-02-16 08:00:00,0.0282618669544425
1785,2016-02-16 09:00:00,0.0104618398818071
1786,2016-02-16 10:00:00,0.0144162730639163
1787,2016-02-16 11:00:00,0.0165504929121037
1788,2016-02-16 12:00:00,0.0542959768350686
1789,2016-02-16 13:00:00,0.0195852187204877
1790,2016-02-16 14:00:00,0.0179407585704464
1791,2016-02-16 15:00:00,0.0193939110033774
1792,2016-02-16 16:00:00,0.0151646972635954
1793,2016-02-16 17:00:00,0.0134253897139481
1794,2016-02-16 18:00:00,0.0117645803450173
1795,2016-02-16 19:00:00,0.0111004922721652
1796,2016-02-16 20:00:00,0.00738486619457861
1797,2016-02-16 21:00:00,0.009860770502889991
1798,2016-02-16 22:00:00,0.00983705848943097
1799,2016-02-16 23:00:00,0.00923672916854326
1800,2016-02-17 00:00:00,0.0126480907711217
1801,2016-02-17 01:00:00,0.015769718358898
1802,2016-02-17 02:00:00,0.0327054596697653
1803,2016-02-17 03:00:00,0.0156829278029973
1804,2016-02-17 04:00:00,0.0262670592718855
1805,2016-02-17 05:00:00,0.0134524913708499
1806,2016-02-17 06:00:00,0.029691885777131003
1807,2016-02-17 07:00:00,0.0132475185921499
1808,2016-02-17 08:00:00,0.0515646710525208
1809,2016-02-17 09:00:00,0.0164385212404851
1810,2016-02-17 10:00:00,0.0179509587425669
1811,2016-02-17 11:00:00,0.0138971651878481
1812,2016-02-17 12:00:00,0.007997858355038221
1813,2016-02-17 13:00:00,0.00822081817362414
1814,2016-02-17 14:00:00,0.0100672094651402
1815,2016-02-17 15:00:00,0.00909338319882765
1816,2016-02-17 16:00:00,0.0142482660958133
1817,2016-02-17 17:00:00,0.013242800196301
1818,2016-02-17 18:00:00,0.0318738245470151
1819,2016-02-17 19:00:00,0.0139023443469666
1820,2016-02-17 20:00:00,0.0330422330821087
1821,2016-02-17 21:00:00,0.0136765407907301
1822,2016-02-17 22:00:00,0.0374944612934907
1823,2016-02-17 23:00:00,0.0138942899624527
1824,2016-02-18 00:00:00,0.0127880950259272
1825,2016-02-18 01:00:00,0.017071333260866
1826,2016-02-18 02:00:00,0.0385850512705075
1827,2016-02-18 03:00:00,0.0173732417900596
1828,2016-02-18 04:00:00,0.0185971783068365
1829,2016-02-18 05:00:00,0.0182847993180732
1830,2016-02-18 06:00:00,0.0174034160651397
1831,2016-02-18 07:00:00,0.0192810362479655
1832,2016-02-18 08:00:00,0.0178494296904061
1833,2016-02-18 09:00:00,0.0195337969341821
1834,2016-02-18 10:00:00,0.018268243230445
1835,2016-02-18 11:00:00,0.0147266712282183
1836,2016-02-18 12:00:00,0.008073675116009791
1837,2016-02-18 13:00:00,0.00855989716565261
1838,2016-02-18 14:00:00,0.00894668942502335
1839,2016-02-18 15:00:00,0.0174908450462491
1840,2016-02-18 16:00:00,0.0174793312278395
1841,2016-02-18 17:00:00,0.0310788340216601
1842,2016-02-18 18:00:00,0.0356087715281831
1843,2016-02-18 19:00:00,0.0186180442851325
1844,2016-02-18 20:00:00,0.0162819299269011
1845,2016-02-18 21:00:00,0.0193057817569812
1846,2016-02-18 22:00:00,0.0167647749580276
1847,2016-02-18 23:00:00,0.0174100258869589
1848,2016-02-19 00:00:00,0.00888986349296012
1849,2016-02-19 01:00:00,0.005562217551015079
1850,2016-02-19 02:00:00,0.0450108694558927
1851,2016-02-19 03:00:00,0.00984457426466512
1852,2016-02-19 04:00:00,0.0093076447101733
1853,2016-02-19 05:00:00,0.00942259512456655
1854,2016-02-19 06:00:00,0.0483298289957744
1855,2016-02-19 07:00:00,0.0103591522235356
1856,2016-02-19 08:00:00,0.0671044311557667
1857,2016-02-19 09:00:00,0.018209278882326
1858,2016-02-19 10:00:00,0.0127558116422145
1859,2016-02-19 11:00:00,0.0103820430946809
1860,2016-02-19 12:00:00,0.0194086763800508
1861,2016-02-19 13:00:00,0.00809146282269365
1862,2016-02-19 14:00:00,0.00985605128005348
1863,2016-02-19 15:00:00,0.0091288657889582
1864,2016-02-19 16:00:00,0.0101097878702886
1865,2016-02-19 17:00:00,0.00703307591431031
1866,2016-02-19 18:00:00,0.0097883370634958
1867,2016-02-19 19:00:00,0.004825819375751279
1868,2016-02-19 20:00:00,0.0327295131108921
1869,2016-02-19 21:00:00,0.00744816277477435
1870,2016-02-19 22:00:00,0.0225937539091955
1871,2016-02-19 23:00:00,0.00607707251435905
1872,2016-02-20 00:00:00,0.00711179359751703
1873,2016-02-20 01:00:00,0.00726312478623563
1874,2016-02-20 02:00:00,0.0108435084835646
1875,2016-02-20 03:00:00,0.0539284353410283
1876,2016-02-20 04:00:00,0.0
1877,2016-02-20 05:00:00,0.0
1878,2016-02-20 06:00:00,0.0
1879,2016-02-20 07:00:00,0.0
1880,2016-02-20 08:00:00,0.0
1881,2016-02-20 09:00:00,0.0
1882,2016-02-20 10:00:00,0.0
1883,2016-02-20 11:00:00,0.0
1884,2016-02-20 12:00:00,0.0
1885,2016-02-20 13:00:00,0.0
1886,2016-02-20 14:00:00,0.0
1887,2016-02-20 15:00:00,0.0
1888,2016-02-20 16:00:00,0.0
1889,2016-02-20 17:00:00,0.0
1890,2016-02-20 18:00:00,0.0
1891,2016-02-20 19:00:00,0.0
1892,2016-02-20 20:00:00,0.0
1893,2016-02-20 21:00:00,0.0
1894,2016-02-20 22:00:00,0.0
1895,2016-02-20 23:00:00,0.0
1896,2016-02-21 00:00:00,0.0
1897,2016-02-21 01:00:00,0.0
1898,2016-02-21 02:00:00,0.0
1899,2016-02-21 03:00:00,0.0
1900,2016-02-21 04:00:00,0.0
1901,2016-02-21 05:00:00,0.0
1902,2016-02-21 06:00:00,0.0
1903,2016-02-21 07:00:00,0.0
1904,2016-02-21 08:00:00,0.0
1905,2016-02-21 09:00:00,0.0
1906,2016-02-21 10:00:00,0.0
1907,2016-02-21 11:00:00,0.0
1908,2016-02-21 12:00:00,0.0
1909,2016-02-21 13:00:00,0.0
1910,2016-02-21 14:00:00,0.0
1911,2016-02-21 15:00:00,0.0
1912,2016-02-21 16:00:00,0.0
1913,2016-02-21 17:00:00,0.0
1914,2016-02-21 18:00:00,0.0
1915,2016-02-21 19:00:00,0.0
1916,2016-02-21 20:00:00,0.0
1917,2016-02-21 21:00:00,0.0
1918,2016-02-21 22:00:00,0.0
1919,2016-02-21 23:00:00,0.0
1920,2016-02-22 00:00:00,0.0
1921,2016-02-22 01:00:00,0.0
1922,2016-02-22 02:00:00,0.0
1923,2016-02-22 03:00:00,0.0
1924,2016-02-22 04:00:00,0.0
1925,2016-02-22 05:00:00,0.0
1926,2016-02-22 06:00:00,0.0
1927,2016-02-22 07:00:00,0.0
1928,2016-02-22 08:00:00,0.0
1929,2016-02-22 09:00:00,0.0167083018632387
1930,2016-02-22 10:00:00,0.0113706389150141
1931,2016-02-22 11:00:00,0.00965239154006938
1932,2016-02-22 12:00:00,0.04944086641802099
1933,2016-02-22 13:00:00,0.0111438807347198
1934,2016-02-22 14:00:00,0.0438578801061202
1935,2016-02-22 15:00:00,0.0161134641228237
1936,2016-02-22 16:00:00,0.0155827038142665
1937,2016-02-22 17:00:00,0.0173508796422024
1938,2016-02-22 18:00:00,0.0192891021029345
1939,2016-02-22 19:00:00,0.00575853594238284
1940,2016-02-22 20:00:00,0.042589635748812006
1941,2016-02-22 21:00:00,0.007043965161687891
1942,2016-02-22 22:00:00,0.0130145897979997
1943,2016-02-22 23:00:00,0.0109640321981213
1944,2016-02-23 00:00:00,0.012149861247237
1945,2016-02-23 01:00:00,0.0169823387805392
1946,2016-02-23 02:00:00,0.0462313159669499
1947,2016-02-23 03:00:00,0.0174971890648415
1948,2016-02-23 04:00:00,0.0184184866337395
1949,2016-02-23 05:00:00,0.0131754581786471
1950,2016-02-23 06:00:00,0.0113389577614199
1951,2016-02-23 07:00:00,0.0122913858890788
1952,2016-02-23 08:00:00,0.0150127570033139
1953,2016-02-23 09:00:00,0.00849803368991314
1954,2016-02-23 10:00:00,0.0318511719027526
1955,2016-02-23 11:00:00,0.008304308285644409
1956,2016-02-23 12:00:00,0.0428975516306448
1957,2016-02-23 13:00:00,0.0111462609463574
1958,2016-02-23 14:00:00,0.0336456105533229
1959,2016-02-23 15:00:00,0.0152464486022304
1960,2016-02-23 16:00:00,0.0113568812934864
1961,2016-02-23 17:00:00,0.0112754772681561
1962,2016-02-23 18:00:00,0.0170991082685704
1963,2016-02-23 19:00:00,0.0116667658424236
1964,2016-02-23 20:00:00,0.0131329612790655
1965,2016-02-23 21:00:00,0.0150360563912215
1966,2016-02-23 22:00:00,0.0327280258441826
1967,2016-02-23 23:00:00,0.0137130251938952
1968,2016-02-24 00:00:00,0.013760380321497
1969,2016-02-24 01:00:00,0.010651350474456
1970,2016-02-24 02:00:00,0.026017196767547
1971,2016-02-24 03:00:00,0.0115421285470917
1972,2016-02-24 04:00:00,0.012344820527567
1973,2016-02-24 05:00:00,0.0100644239045215
1974,2016-02-24 06:00:00,0.0589374351685899
1975,2016-02-24 07:00:00,0.0112783501634852
1976,2016-02-24 08:00:00,0.0135357909617875
1977,2016-02-24 09:00:00,0.011567613703188
1978,2016-02-24 10:00:00,0.0116341122326011
1979,2016-02-24 11:00:00,0.00751516571936312
1980,2016-02-24 12:00:00,0.0156762842197183
1981,2016-02-24 13:00:00,0.0068176955698044895
1982,2016-02-24 14:00:00,0.0490299774822145
1983,2016-02-24 15:00:00,0.0081108347465084
1984,2016-02-24 16:00:00,0.0064696972845982295
1985,2016-02-24 17:00:00,0.0108372110970442
1986,2016-02-24 18:00:00,0.0327367068282852
1987,2016-02-24 19:00:00,0.0162122696515366
1988,2016-02-24 20:00:00,0.0186255676005798
1989,2016-02-24 21:00:00,0.0137991147814037
1990,2016-02-24 22:00:00,0.0168370727367496
1991,2016-02-24 23:00:00,0.00878997482737379
1992,2016-02-25 00:00:00,0.007067264095654641
1993,2016-02-25 01:00:00,0.005735211912939971
1994,2016-02-25 02:00:00,0.0374775703316884
1995,2016-02-25 03:00:00,0.00701313712937314
1996,2016-02-25 04:00:00,0.025994818819702004
1997,2016-02-25 05:00:00,0.00997127834218558
1998,2016-02-25 06:00:00,0.0210242971203077
1999,2016-02-25 07:00:00,0.0107787433276908
2000,2016-02-25 08:00:00,0.0142128676877487
2001,2016-02-25 09:00:00,0.0162743294490349
2002,2016-02-25 10:00:00,0.0444689713552737
2003,2016-02-25 11:00:00,0.0162036108380957
2004,2016-02-25 12:00:00,0.021985441690432997
2005,2016-02-25 13:00:00,0.0165323471069859
2006,2016-02-25 14:00:00,0.01731784351494
2007,2016-02-25 15:00:00,0.0210016743062615
2008,2016-02-25 16:00:00,0.0125745011175915
2009,2016-02-25 17:00:00,0.0109409158913005
2010,2016-02-25 18:00:00,0.0367667692911022
2011,2016-02-25 19:00:00,0.0131517277367508
2012,2016-02-25 20:00:00,0.036828863923915
2013,2016-02-25 21:00:00,0.0173981470122033
2014,2016-02-25 22:00:00,0.0246359618690405
2015,2016-02-25 23:00:00,0.0094100847423944
2016,2016-02-26 00:00:00,0.007113509898560059
2017,2016-02-26 01:00:00,0.00678028876825754
2018,2016-02-26 02:00:00,0.00874366783335941
2019,2016-02-26 03:00:00,0.0086241799649771
2020,2016-02-26 04:00:00,0.010910051217658999
2021,2016-02-26 05:00:00,0.0122854115059757
2022,2016-02-26 06:00:00,0.0265884982028759
2023,2016-02-26 07:00:00,0.0109665071957606
2024,2016-02-26 08:00:00,0.0167913320240351
2025,2016-02-26 09:00:00,0.0100351225001414
2026,2016-02-26 10:00:00,0.0309764335026801
2027,2016-02-26 11:00:00,0.0128181402371926
2028,2016-02-26 12:00:00,0.0188371808437006
2029,2016-02-26 13:00:00,0.0112373024313152
2030,2016-02-26 14:00:00,0.0203705748195679
2031,2016-02-26 15:00:00,0.0189640398604508
2032,2016-02-26 16:00:00,0.0161021166964526
2033,2016-02-26 17:00:00,0.0181410348181351
2034,2016-02-26 18:00:00,0.0667969062020849
2035,2016-02-26 19:00:00,0.0116050903413381
2036,2016-02-26 20:00:00,0.0482366419270405
2037,2016-02-26 21:00:00,0.0147136334506938
2038,2016-02-26 22:00:00,0.0391420060269648
2039,2016-02-26 23:00:00,0.018412315239539
2040,2016-02-27 00:00:00,0.0157965962977075
2041,2016-02-27 01:00:00,0.0120751346275418
2042,2016-02-27 02:00:00,0.014941387632067999
2043,2016-02-27 03:00:00,0.0166259116918422
2044,2016-02-27 04:00:00,0.0623331540809818
2045,2016-02-27 05:00:00,0.0368341690279878
2046,2016-02-27 06:00:00,0.0251463432570052
2047,2016-02-27 07:00:00,0.0173684327802644
2048,2016-02-27 08:00:00,0.0220957683258264
2049,2016-02-27 09:00:00,0.0171111817877931
2050,2016-02-27 10:00:00,0.0205658969295612
2051,2016-02-27 11:00:00,0.0109150604649967
2052,2016-02-27 12:00:00,0.016883843957497
2053,2016-02-27 13:00:00,0.0116321878125018
2054,2016-02-27 14:00:00,0.0121209761341281
2055,2016-02-27 15:00:00,0.0126859478260524
2056,2016-02-27 16:00:00,0.0115318211678055
2057,2016-02-27 17:00:00,0.0
2058,2016-02-27 18:00:00,0.0
2059,2016-02-27 19:00:00,0.0
2060,2016-02-27 20:00:00,0.0
2061,2016-02-27 21:00:00,0.0
2062,2016-02-27 22:00:00,0.0
2063,2016-02-27 23:00:00,0.0
2064,2016-02-28 00:00:00,0.0
2065,2016-02-28 01:00:00,0.0
2066,2016-02-28 02:00:00,0.0
2067,2016-02-28 03:00:00,0.0
2068,2016-02-28 04:00:00,0.0
2069,2016-02-28 05:00:00,0.0
2070,2016-02-28 06:00:00,0.0
2071,2016-02-28 07:00:00,0.0
2072,2016-02-28 08:00:00,0.0
2073,2016-02-28 09:00:00,0.0
2074,2016-02-28 10:00:00,0.0
2075,2016-02-28 11:00:00,0.0
2076,2016-02-28 12:00:00,0.0
2077,2016-02-28 13:00:00,0.0
2078,2016-02-28 14:00:00,0.0
2079,2016-02-28 15:00:00,0.0
2080,2016-02-28 16:00:00,0.0
2081,2016-02-28 17:00:00,0.0
2082,2016-02-28 18:00:00,0.0
2083,2016-02-28 19:00:00,0.0
2084,2016-02-28 20:00:00,0.0
2085,2016-02-28 21:00:00,0.0
2086,2016-02-28 22:00:00,0.0
2087,2016-02-28 23:00:00,0.0
2088,2016-02-29 00:00:00,0.0
2089,2016-02-29 01:00:00,0.0
2090,2016-02-29 02:00:00,0.0
2091,2016-02-29 03:00:00,0.0
2092,2016-02-29 04:00:00,0.0
2093,2016-02-29 05:00:00,0.0
2094,2016-02-29 06:00:00,0.0
2095,2016-02-29 07:00:00,0.0
2096,2016-02-29 08:00:00,0.340968791918746
2097,2016-02-29 09:00:00,0.00628093008135886
2098,2016-02-29 10:00:00,0.0188037290298714
2099,2016-02-29 11:00:00,0.00755834973936342
2100,2016-02-29 12:00:00,0.0079442293898009
2101,2016-02-29 13:00:00,0.008371985663317209
2102,2016-02-29 14:00:00,0.00830352560479773
2103,2016-02-29 15:00:00,0.00826275696013086
2104,2016-02-29 16:00:00,0.0108905084274504
2105,2016-02-29 17:00:00,0.0056976575606085605
2106,2016-02-29 18:00:00,0.0194073523011799
2107,2016-02-29 19:00:00,0.0154230227384944
2108,2016-02-29 20:00:00,0.00670652615497935
2109,2016-02-29 21:00:00,0.00673232007738481
2110,2016-02-29 22:00:00,0.0197344527883433
2111,2016-02-29 23:00:00,0.00630836555091433
2112,2016-03-01 00:00:00,0.00617410733735962
2113,2016-03-01 01:00:00,0.0052441360792060895
2114,2016-03-01 02:00:00,0.0164399299863661
2115,2016-03-01 03:00:00,0.0074019686712899595
2116,2016-03-01 04:00:00,0.0133188995354059
2117,2016-03-01 05:00:00,0.0105369108163533
2118,2016-03-01 06:00:00,0.0135143146027831
2119,2016-03-01 07:00:00,0.00646150976645009
2120,2016-03-01 08:00:00,0.00970045624876949
2121,2016-03-01 09:00:00,0.007021526186616171
2122,2016-03-01 10:00:00,0.017513072005312998
2123,2016-03-01 11:00:00,0.010213713259678
2124,2016-03-01 12:00:00,0.0160305130080474
