时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2015-12-04 13:00:00,214.878494262695,607.136474609375,7.00601911544799,8.22500038146972,1.6342589855193999,974.9983520507809,903.024353027343,4.02683305740356,162.071487426757,38.0277786254882,21.763731002807603,0.00583399693875565
2015-12-04 14:00:00,1266.759719848629,3509.8574218749986,51.97592496871946,59.21064758300762,61.444445729255584,5409.144775390624,5659.932617187497,24.16564178466793,1005.965408325193,252.8020858764646,116.35306739807108,0.0442282387708408
2015-12-04 15:00:00,1277.2419433593711,3501.021667480467,50.459721565246575,53.09213066101065,17.81944370269773,5549.600769042968,5559.89593505859,24.1360054016113,1055.1425781249968,256.79166412353504,118.81916999816882,0.0124835032689452
2015-12-04 16:00:00,1191.805084228512,3238.8136596679656,63.255093574523784,67.46666622161824,113.34259200096106,5462.561035156248,5601.8065185546875,24.153944969177214,801.584175109859,204.4305515289304,92.0530891418453,0.0909492049067332
2015-12-04 17:00:00,1224.939788818356,2943.1546936035134,68.80555438995349,72.19814872741671,249.0092641115185,5395.8792114257785,5439.702880859373,24.143374919891343,975.940460205076,128.75347280502302,75.7553949356075,0.203245839941511
2015-12-04 18:00:00,1215.103713989255,2748.889648437498,63.85324001312237,66.60601902008028,14.3611110448837,5506.6927490234375,5588.137817382812,24.14049005508421,960.189620971676,44.84374999999997,68.20243930816636,0.0107336173126981
2015-12-04 19:00:00,1266.104812622066,3281.4782104492156,56.627778053283684,59.93796253204317,14.643517851829513,5707.912048339843,5719.705688476562,24.147218704223608,1141.5045166015602,89.53819417953474,105.5650558471677,0.0105897173194522
2015-12-04 20:00:00,1259.338073730466,3469.082092285153,46.837961196899386,50.75694322586057,13.004628777503948,5776.888183593747,5727.439392089843,24.138566493987998,986.334732055661,228.27083587646462,117.65060424804659,0.008658924320666209
2015-12-04 21:00:00,1252.7671203613252,3560.152648925779,45.27731513977048,49.08657360076901,4.467592954635618,5782.07238769531,5667.686645507812,24.13200139999387,973.985366821286,257.62499999999983,123.21567153930627,0.00311144159241975
2015-12-04 22:00:00,1260.2252807617172,3586.8964843749977,49.42407131195065,53.074538230895904,4.138889074325558,5381.592773437495,5586.020935058593,24.1571497917175,972.3415527343719,257.541664123535,122.6704444885252,0.0031556363077571803
2015-12-04 23:00:00,1260.771316528317,3549.1677246093727,51.18055534362792,54.80787086486805,4.217590987682331,5531.407958984372,5549.30334472656,24.1625962257385,974.137222290036,258.225688934326,120.3702392578122,0.00318202382450196
2015-12-05 00:00:00,1266.105682373045,3562.355834960936,49.6773142814636,53.3666658401489,4.5694449543952915,5538.709106445312,5508.9348754882785,24.167081356048552,989.591979980467,257.0034713745115,119.61082649230929,0.0034222335274656
2015-12-05 01:00:00,1279.7662658691381,3577.1974487304656,50.97268486022947,54.4018507003784,11.458334088325472,5505.078491210937,5457.117919921873,24.15747022628781,1014.3589630126919,257.1527786254881,119.90247344970669,0.00804942848687875
2015-12-05 02:00:00,1280.4773101806602,3528.170776367185,49.09073972702024,54.715742588043106,63.305554628372136,5467.464721679687,5584.199584960935,24.15586709976193,1006.7929687499968,256.5520820617673,120.9516639709469,0.0420065005867767
2015-12-05 03:00:00,1279.438400268551,3540.269348144529,44.94351911544797,53.06898212432859,14.310187101364107,5461.121276855467,5498.062255859372,24.161795139312726,1022.376754760739,257.59374618530256,122.9265213012693,0.00990595885782524
2015-12-05 04:00:00,1266.8013000488252,3539.299743652342,47.334259033203104,56.080093383789034,48.935185432433975,5457.241455078122,5622.532470703121,24.13872957229611,1009.0479888915993,257.51736450195284,122.78504753112759,0.0345872281439017
